LAT|LON|ROW|COL|SOURCE TYPE|BUSINESS NAME|BUSINESS ID|YEAR|WDW|FUEL TYPE|PURCHASE WEIGHT|MONTHLY PURCHASE|FUEL CONSUMPTION|CoBChP|CoBP|CoCh|FUEL ID|GROW RATE
4.72480427754|-74.0902088681|42.0|35.0|MEAT CHARBROILING|PRESAS A LA BRASA|C662|2011.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|295.284374126|CC|0.0562088381942
4.755286|-74.102669|45.0|34.0|MEAT CHARBROILING|PRINCIPE DEL POLLO|C663|2013.0|7.0|CHARBROILING|20.0||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.60091616268|-74.0716379179|28.0|37.0|MEAT CHARBROILING|PROCESADORA DE ALIMENTOS LARA S.A - ASADERO EL BRASERO DEL POLLO|C664|2013.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.65114444444|-74.1002083333|33.0|34.0|MEAT CHARBROILING|PRODUCTOS DADORIANO |C665|2011.0|2.0|WOOD|||166.666666667|0.0|0.0|0.0|W|0.0562088381942
4.654911|-74.054951|34.0|39.0|MEAT CHARBROILING|PUBLICITY PARRILLA DORADA|C666|2008.0|7.0|CHARBROILING |||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.734187|-74.050146|43.0|39.0|RESTAURANT|PUERTO MADERO PARRILLA|C667|2008.0|7.0|CHARBROILING  WOOD|||120.0|0.0|0.0|0.0|CW|0.0562088381942
4.651411|-74.054558|33.0|39.0|MEAT CHARBROILING|PUNTO G PRODUCTORA DE EVENTOS LTDA – EL PORTEÑO PARRILLA   ARGENTINA |C668|2009.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.620779|-74.082199|30.0|36.0|RESTAURANT|RAMIREZ SANCHEZ BELEN - RESTAURANTE EL GRAN CHAPARRAL |C669|2008.0|2.0|CHARBROILING  WOOD|||32.0|0.0|0.0|0.0|CW|0.0562088381942
4.58365525309|-74.1383034082|26.0|30.0|MEAT CHARBROILING|ARISPOLLO|C67|2011.0|7.0|CHARBROILING|20.0|50.0|1000.0|0.0|0.0|738.210935316|CC|0.0562088381942
4.67357907296|-74.1466095294|36.0|29.0|MEAT CHARBROILING|RANCHO PARRILLA|C670|2008.0|7.0|CHARBROILING|||28800.0|0.0|0.0|0.0|C|0.0562088381942
4.55656666667|-74.1106694444|23.0|33.0|MEAT CHARBROILING|RAPI BROASTER Y ASADO|C671|2013.0|7.0|CHARBROILING|30.0|30.0|900.0|0.0|0.0|664.389841784|CC|0.0562088381942
4.55646666667|-74.1213888889|23.0|32.0|RESTAURANT|RAPI BROASTER Y ASADO|C672|2013.0|7.0|CHARBROILING|10.0|100.0|1000.0|0.0|0.0|738.210935316|CC|0.0562088381942
4.689464|-74.12877|38.0|31.0|RESTAURANT|RAPIAREPAS LAS PAISAS|C673|2011.0|7.0|CHARBROILING|20.0|30.0|600.0|0.0|235.739783303|0.0|CBP|0.0562088381942
4.64571611706|-74.1476976017|33.0|29.0|RESTAURANT|RESTAURANTE  BRASA & SAZON  |C674|2009.0|7.0|CHARBROILING  WOOD|||150.0|0.0|0.0|0.0|CW|0.0562088381942
4.67627831647|-74.1418728973|36.0|29.0|MEAT CHARBROILING|RESTAURANTE  CALIMIO|C675|2011.0|7.0|CHARBROILING|20.0|60.0|1200.0|0.0|0.0|885.853122379|CC|0.0562088381942
4.66602426573|-74.0777668622|35.0|36.0|RESTAURANT|RESTAURANTE ARDE LA BRASA|C676|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.66712201928|-74.0569770697|35.0|39.0|MEAT CHARBROILING|RESTAURANTE ASADERO CHICKYS |C677|2009.0|7.0|CHARBROILING|||1200.0|0.0|0.0|0.0|C|0.0562088381942
4.7435252085|-74.1032912662|44.0|34.0|RESTAURANT|RESTAURANTE ASADERO J.G|C678|2011.0|7.0|CHARBROILING|20.0|200.0|4000.0|0.0|0.0|2952.84374126|CC|0.0562088381942
4.58308982921|-74.1051935442|26.0|33.0|RESTAURANT|RESTAURANTE ASADERO PASO DEL REJO|C679|2011.0|7.0|CHARBROILING|||200.0|0.0|0.0|0.0|C|0.0562088381942
4.68313055556|-74.0923388889|37.0|35.0|MEAT CHARBROILING|ARTA Y MAMONA|C68|2013.0|5.0|WOOD|1000.0|0.5|500.0|0.0|0.0|0.0|W|0.0562088381942
4.63940917415|-74.0649952477|32.0|38.0|MEAT CHARBROILING|RESTAURANTE BAR LA HORMIGA|C680|2012.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.68634483214|-74.1301951991|37.0|31.0|MEAT CHARBROILING|RESTAURANTE BAR LAS BRASAS DEL CHEFF|C681|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.54344842367|-74.088321867|21.0|35.0|MEAT CHARBROILING|RESTAURANTE BRASERO CALEÑO|C682|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.748141|-74.047794|44.0|40.0|MEAT CHARBROILING|RESTAURANTE CANDELA Y SABOR|C683|2009.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.60361|-74.124158|28.0|31.0|MEAT CHARBROILING|RESTAURANTE CAPELLANIA|C684|2011.0|7.0|CHARBROILING|||400.0|0.0|0.0|0.0|C|0.0562088381942
4.49630681177|-74.1019574445|16.0|34.0|RESTAURANT|RESTAURANTE CAQUESEÑO SUR|C685|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.58020555556|-74.1007277778|25.0|34.0|PEDDLING|RESTAURANTE CARBON|C686|2011.0|7.0|CHARBROILING|15.0|45.0|675.0|381.749818777|0.0|0.0|CBPC|0.0562088381942
4.58065530906|-74.1166311234|25.0|32.0|RESTAURANT|RESTAURANTE CARNES Y ASADOS PEDRO EL LLANERO|C687|2011.0|0.0|CHARBROILING|||0.0|0.0|0.0|0.0|C|0.0562088381942
4.64106812992|-74.0690864249|32.0|37.0|MEAT CHARBROILING|RESTAURANTE CHIGUIRE 53|C688|2012.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.5995|-74.1742694444|28.0|26.0|MEAT CHARBROILING|RESTAURANTE CHIVO ALEGRE|C689|2007.0|7.0|CHARBROILING  WOOD|||30.0|0.0|0.0|0.0|CW|0.0562088381942
4.75060277778|-74.094|44.0|35.0|RESTAURANT|ASA BROASTER PLAZA IMPERIAL|C69|2011.0|7.0|CHARBROILING|15.0|10.0|150.0|0.0|0.0|110.731640297|CC|0.0562088381942
4.68301795799|-74.1523263162|37.0|28.0|RESTAURANT|RESTAURANTE DONDE MARY|C690|2007.0|2.0|CHARBROILING  WOOD|||96.0|0.0|0.0|0.0|CW|0.0562088381942
4.63995395348|-74.0733862332|32.0|37.0|RESTAURANT|RESTAURANTE EL FHORNO DE LAS CARNES|C691|2011.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.609214|-74.112615|29.0|32.0|RESTAURANT|RESTAURANTE EL FOGON TOLIMENSE|C692|2007.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.59297096312|-74.094688319|27.0|34.0|RESTAURANT|RESTAURANTE EL GIRASOL DORADO|C693|2011.0|2.0|CHARBROILING  WOOD|||160.0|0.0|0.0|0.0|CW|0.0562088381942
4.71451790701|-74.0699269356|40.0|37.0|RESTAURANT|RESTAURANTE EL GRAN CORDOBA|C694|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.7382127028|-74.0846753929|43.0|36.0|RESTAURANT|RESTAURANTE EL MOCHUELO|C695|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.65141584538|-74.0735563875|33.0|37.0|MEAT CHARBROILING|RESTAURANTE EL RINCON CHISCANO|C696|2011.0|7.0|CHARBROILING|25.0|10.0|250.0|141.388821769|0.0|0.0|CBPC|0.0562088381942
4.61624938524|-74.1223366267|29.0|31.0|MEAT CHARBROILING|RESTAURANTE EL SABOR CALDENSE|C697|2011.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.67326847979|-74.1437518613|36.0|29.0|MEAT CHARBROILING|RESTAURANTE FRISSBROASTED|C698|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.723295|-74.088577|41.0|35.0|RESTAURANT|RESTAURANTE JC|C699|2009.0|5.0|CHARBROILING|||960.0|0.0|0.0|0.0|C|0.0562088381942
4.59935277778|-74.14505|28.0|29.0|RESTAURANT|ALVI POLLO|C7|2011.0|7.0|CHARBROILING|22.0|35.0|770.0|0.0|0.0|568.422420193|CC|0.0562088381942
4.67708333333|-74.1412333333|36.0|29.0|MEAT CHARBROILING|ASADERO - RESTAURANTE EL CACIQUE LLANERO|C70|2011.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.75669401746|-74.1006961363|45.0|34.0|RESTAURANT|RESTAURANTE JG|C700|2011.0|7.0|CHARBROILING|13.0|36.0|468.0|0.0|0.0|345.482717728|CC|0.0562088381942
4.68456139702|-74.0918235978|37.0|35.0|MEAT CHARBROILING|RESTAURANTE KIKORIN|C701|2011.0|7.0|CHARBROILING|17.0|150.0|2550.0|1442.16598205|0.0|0.0|CBPC|0.0562088381942
4.57788216471|-74.0925031381|25.0|35.0|RESTAURANT|RESTAURANTE LA ABEJITA|C702|2010.0|2.0|CHARBROILING|||295.0|0.0|0.0|0.0|C|0.0562088381942
4.57976611679|-74.0858656986|25.0|35.0|MEAT CHARBROILING|RESTAURANTE LA ABUEALA  ZANAIDA|C703|2011.0|7.0|CHARBROILING|20.0|30.0|600.0|0.0|0.0|442.926561189|CC|0.0562088381942
4.680372|-74.094033|37.0|35.0|RESTAURANT|RESTAURANTE LA CHISPA ROJA|C704|2011.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.72724444444|-74.0961333333|42.0|34.0|RESTAURANT|RESTAURANTE LA LLAMA AMERICANA|C705|2009.0|7.0|CHARBROILING|||450.0|0.0|0.0|0.0|C|0.0562088381942
4.74036981777|-74.0953258376|43.0|34.0|PEDDLING|RESTAURANTE LA PARRILLA DE LUCY|C706|2011.0|7.0|CHARBROILING|20.0|21.0|420.0|237.533220572|0.0|0.0|CBPC|0.0562088381942
4.57630838084|-74.0893317183|25.0|35.0|RESTAURANT|RESTAURANTE LA PARRILLADA DE JUAN GALINDO|C707|2009.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.6945|-74.0320833333|38.0|41.0|RESTAURANT|RESTAURANTE LA PATAGONIA|C708|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.60251603041|-74.0668988927|28.0|38.0|RESTAURANT|RESTAURANTE LA POLA|C709|2011.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.60892492047|-74.086043188|29.0|35.0|RESTAURANT|ASADERO 21|C71|2013.0|7.0|CHARBROILING|20.0|10.0|200.0|0.0|0.0|147.642187063|CC|0.0562088381942
4.59423888889|-74.1138305556|27.0|32.0|RESTAURANT|RESTAURANTE LA SUCURSAL|C710|2012.0|7.0|CHARBROILING|||1200.0|0.0|0.0|0.0|C|0.0562088381942
4.59392|-74.095251|27.0|34.0|RESTAURANT|RESTAURANTE LAS ATARRAYAS|C711|2011.0|7.0|CHARBROILING|||400.0|0.0|0.0|0.0|C|0.0562088381942
4.498423|-74.114366|16.0|32.0|RESTAURANT|RESTAURANTE LEÑA Y SABOR|C712|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.69858600828|-74.0517262062|39.0|39.0|RESTAURANT|RESTAURANTE LLANO Y MAMONA|C713|2008.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.67236944444|-74.0995444444|36.0|34.0|RESTAURANT|RESTAURANTE LOS LEÑITOS|C714|2011.0|7.0|WOOD|1000.0|1.5|1500.0|0.0|0.0|0.0|W|0.0562088381942
4.71354294873|-74.1178358016|40.0|32.0|RESTAURANT|RESTAURANTE MI CALI BELLA|C715|2011.0|7.0|CHARBROILING|20.0|16.0|320.0|0.0|0.0|236.227499301|CC|0.0562088381942
4.67723250805|-74.0505869515|36.0|39.0|RESTAURANT|RESTAURANTE O´SOLE MIO|C716|2012.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.738528|-74.084654|43.0|36.0|RESTAURANT|RESTAURANTE PARRILLA CARBON DE PINO DE SUBA|C717|2009.0|5.0|CHARBROILING|||640.0|0.0|0.0|0.0|C|0.0562088381942
4.6290331588|-74.0678853687|31.0|37.0|RESTAURANT|RESTAURANTE PARRILLA LA VEGA SANTANDEREANA |C718|2009.0|7.0|CHARBROILING|||300.0|0.0|0.0|0.0|C|0.0562088381942
4.599458|-74.07427|28.0|37.0|RESTAURANT|RESTAURANTE PARRILLON SOLO CARBON|C719|2009.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.669282|-74.1112|35.0|33.0|RESTAURANT|ASADERO ALCARABAN - ASADERO EL GARZÓN LLANERO|C72|2011.0|3.0|WOOD|||333.333333333|0.0|0.0|0.0|W|0.0562088381942
4.72460742318|-74.0892362632|42.0|35.0|RESTAURANT|RESTAURANTE PIO POLLO|C720|2011.0|7.0|CHARBROILING|25.0|200.0|5000.0|0.0|0.0|3691.05467658|CC|0.0562088381942
4.67191944444|-74.0998972222|36.0|34.0|RESTAURANT|RESTAURANTE PIQUETEADERO Y PESCADERIA EL BOSQUE|C721|2008.0|7.0|CHARBROILING  WOOD|||90.0|0.0|0.0|0.0|CW|0.0562088381942
4.72497187563|-74.0556928359|42.0|39.0|RESTAURANT|RESTAURANTE PORTAL DE LA 138|C722|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.56990169512|-74.1639759125|24.0|27.0|MEAT CHARBROILING|RESTAURANTE RANCHO COLOMBIA|C723|2012.0|7.0|WOOD|||2250.0|0.0|0.0|0.0|W|0.0562088381942
4.644624|-74.111272|33.0|33.0|RESTAURANT|RESTAURANTE SABROSON 68|C724|2007.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.65413888889|-74.1152083333|34.0|32.0|RESTAURANT|RESTAURANTE TODOLISTO|C725|2008.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.6791535726|-74.0874322033|36.0|35.0|RESTAURANT|RESTAURANTE Y ASADERO MI GABAN |C726|2010.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.64638055556|-74.1641277778|33.0|27.0|RESTAURANT|RESTAURANTE Y FRUTERIA CHISPITAS DE LA PRIMAVERA|C727|2009.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.71137268733|-74.1403379488|40.0|29.0|MEAT CHARBROILING|RESTAURANTE Y PIQUETEADERO|C728|2011.0|7.0|CHARBROILING|25.0|20.0|500.0|282.777643538|0.0|0.0|CBPC|0.0562088381942
4.63088803291|-74.1807577991|31.0|25.0|RESTAURANT|RESTAURANTES EL BRASÓN|C729|2012.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.68766944444|-74.1045777778|37.0|33.0|RESTAURANT|ASADERO ALCARABAN LLANERO |C73|2009.0|5.0|WOOD|||1050.0|0.0|0.0|0.0|W|0.0562088381942
4.67226775133|-74.0994721374|36.0|34.0|RESTAURANT|RESTAURANTES EL MONO PALENQUE|C730|2008.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.60043888889|-74.0770416667|28.0|36.0|RESTAURANT|RESTAURANTES LA RIVIERA POLLO ASADO S.A.|C731|2012.0|7.0|CHARBROILING  WOOD|||30000.0|0.0|0.0|0.0|CW|0.0562088381942
4.69972674641|-74.0500800959|39.0|39.0|RESTAURANT|RESTAURANTRE BRASA BRASIL LTDA|C732|2013.0|7.0|CHARBROILING|||100.0|0.0|0.0|0.0|C|0.0562088381942
4.66402|-74.071595|35.0|37.0|RESTAURANT|RESTUARANTE – JOSE DEL CARMEN MATEUS |C733|2009.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.73213888889|-74.0519111111|42.0|39.0|RESTAURANT|RESTURANTE FRUTERIA TROPICANA|C734|2009.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.64232852156|-74.0656969814|32.0|38.0|RESTAURANT|RESTURANTE JALISCO|C735|2011.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.732175|-74.0526305556|42.0|39.0|RESTAURANT|RESTURANTE PARRILLA & AREPA|C736|2009.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.73233611111|-74.0528111111|42.0|39.0|MEAT CHARBROILING|RESTURANTE SAN ISIDRO|C737|2009.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.67694880337|-74.1408956293|36.0|29.0|MEAT CHARBROILING|RICO ASADOS|C738|2011.0|6.0|CHARBROILING|12.0|40.0|480.0|0.0|0.0|354.341248951|CC|0.0562088381942
4.633983|-74.169877|31.0|26.0|RESTAURANT|RICO PIO |C739|2011.0|7.0|CHARBROILING|15.0|40.0|600.0|0.0|0.0|442.926561189|CC|0.0562088381942
4.67864220377|-74.0951875982|36.0|34.0|RESTAURANT|ASADERO ALCARAVÁN LLANERO RMB|C74|2011.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.60878811978|-74.0724618509|29.0|37.0|RESTAURANT|RICO- RICO|C740|2011.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|295.284374126|CC|0.0562088381942
4.60296557439|-74.0849606692|28.0|36.0|RESTAURANT|RICO- RICO|C741|2011.0|7.0|CHARBROILING|20.0|30.0|600.0|0.0|0.0|442.926561189|CC|0.0562088381942
4.71401666667|-74.0725833333|40.0|37.0|MEAT CHARBROILING|RIKO RIKO|C742|2011.0|7.0|CHARBROILING|15.0|30.0|450.0|0.0|0.0|332.194920892|CC|0.0562088381942
4.71363611111|-74.0726472222|40.0|37.0|RESTAURANT|RIKO RIKO|C743|2012.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.731771|-74.089146|42.0|35.0|RESTAURANT|RINCON BOYACENCE DE LA 132|C744|2011.0|2.0|WOOD|1000.0|1.0|1000.0|0.0|0.0|0.0|W|0.0562088381942
4.59403055556|-74.09855|27.0|34.0|RESTAURANT|RINCON DE LOS ABUELOS|C745|2011.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.69790584595|-74.0467099883|39.0|40.0|RESTAURANT|RODIZIO 2 X1|C746|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.578205|-74.101181|25.0|34.0|RESTAURANT|ROQUE POLLO ASADO|C747|2011.0|7.0|CHARBROILING|20.0|35.0|700.0|0.0|0.0|516.747654721|CC|0.0562088381942
4.64848356482|-74.0608707805|33.0|38.0|RESTAURANT|ROSA MARIA JOSEFA CATAÑO - ASADERO RESTAURANTE LA CASONA DEL CAMARITA|C748|2008.0|7.0|WOOD|||600.0|0.0|0.0|0.0|W|0.0562088381942
4.61591482652|-74.102763148|29.0|34.0|RESTAURANT|SABOR A LEÑA|C749|2011.0|7.0|WOOD|1000.0|1.0|1000.0|0.0|0.0|0.0|W|0.0562088381942
4.63103888889|-74.083975|31.0|36.0|RESTAURANT|ASADERO ARDE LA BRASA|C75|2008.0|7.0|CHARBROILING |||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.58793584956|-74.1019057702|26.0|34.0|RESTAURANT|SABOR A LEÑA HUERFANOS|C750|2006.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.642225|-74.0941027778|32.0|35.0|RESTAURANT|SABOR BRASA|C751|2011.0|7.0|CHARBROILING|22.0|15.0|330.0|0.0|0.0|243.609608654|CC|0.0562088381942
4.56209548547|-74.144158408|23.0|29.0|RESTAURANT|SABOR BRASA|C752|2013.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|0.0|C|0.0562088381942
4.65798282037|-74.106292286|34.0|33.0|RESTAURANT|SABOR GUILENSE|C753|2011.0|7.0|CHARBROILING|25.0|3.0|75.0|0.0|29.4674729128|0.0|CBP|0.0562088381942
4.75615285076|-74.0793634885|45.0|36.0|RESTAURANT|SABOREA TU PRESA|C754|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.73445555556|-74.1022305556|43.0|34.0|RESTAURANT|SAN ROQUE|C755|2013.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|0.0|C|0.0562088381942
4.6874290622|-74.1108443962|37.0|33.0|RESTAURANT|SANCOCHO Y PARRILLA |C756|2011.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.53758808149|-74.0859951888|21.0|35.0|RESTAURANT|SANDRA MILENA CARRILLO - RESTAURANTE |C757|2009.0|7.0|CHARBROILING|||180.0|0.0|0.0|0.0|C|0.0562088381942
4.633186|-74.203563|31.0|22.0|PEDDLING|SAZON EL BOYACO|C758|2011.0|6.0|CHARBROILING|20.0|24.0|480.0|271.466537797|0.0|0.0|CBPC|0.0562088381942
4.632708|-74.10864|31.0|33.0|RESTAURANT|SAZON MONIQUIREÑO|C759|2008.0|2.0|WOOD|||135.555555556|0.0|0.0|0.0|W|0.0562088381942
4.68334589714|-74.0922153291|37.0|35.0|RESTAURANT|ASADERO ARPA Y MAMONA|C76|2011.0|7.0|WOOD|||1383.33333333|0.0|0.0|0.0|W|0.0562088381942
4.57845810052|-74.1064695838|25.0|33.0|RESTAURANT|SAZON SANTANDEREANO|C760|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.610752|-74.075468|29.0|37.0|MEAT CHARBROILING|SAZONE SALVATORE LA GRAN 22 |C761|2009.0|7.0|WOOD|||63000.0|0.0|0.0|0.0|W|0.0562088381942
4.6274|-74.131988|31.0|30.0|MEAT CHARBROILING|SEÑORIAL BUCARAMANGA |C762|2008.0|7.0|CHARBROILING  WOOD|||1596.31944444|0.0|0.0|0.0|CW|0.0562088381942
4.591129|-74.13836|27.0|30.0|MEAT CHARBROILING|SERVIAVES JR|C763|2011.0|7.0|CHARBROILING|22.0|35.0|770.0|0.0|0.0|568.422420193|CC|0.0562088381942
4.623891|-74.147916|30.0|29.0|RESTAURANT|SOPITAS DEL CARAJO |C764|2008.0|7.0|CHARBROILING|||225.0|0.0|0.0|0.0|C|0.0562088381942
4.5519632229|-74.0864468473|22.0|35.0|MEAT CHARBROILING|SOY SABOR EXQUISITO|C765|2010.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.59987|-74.09891|28.0|34.0|MEAT CHARBROILING|SU MAJESTAD EL POLLO|C766|2011.0|7.0|CHARBROILING  WOOD|||750.0|0.0|0.0|0.0|CW|0.0562088381942
4.60090565935|-74.0717979026|28.0|37.0|RESTAURANT|SUIZA|C767|2011.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|295.284374126|CC|0.0562088381942
4.62207222222|-74.1586194444|30.0|27.0|RESTAURANT|SUPER ASADO BROASTER J|C768|2011.0|7.0|CHARBROILING|20.0|80.0|1600.0|0.0|0.0|1181.1374965|CC|0.0562088381942
4.73988571419|-74.0940146254|43.0|35.0|MEAT CHARBROILING|SUPER AVES|C769|2011.0|7.0|CHARBROILING|30.0|30.0|900.0|0.0|0.0|664.389841784|CC|0.0562088381942
4.63337381231|-74.0644759279|31.0|38.0|RESTAURANT|ASADERO BARASA Y CARBON|C77|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.73430833333|-74.0855805556|43.0|35.0|MEAT CHARBROILING|SUPER BRASAS  |C770|2011.0|7.0|CHARBROILING|20.0|40.0|800.0|0.0|0.0|590.568748252|CC|0.0562088381942
4.73430833333|-74.0855805556|43.0|35.0|RESTAURANT|SUPER BRASAS DE SUBA|C771|2010.0|7.0|CHARBROILING|||728.729691877|0.0|0.0|0.0|C|0.0562088381942
4.730776|-74.087231|42.0|35.0|PEDDLING|SUPER BRASAS GRAN PARRILLA|C772|2011.0|7.0|CHARBROILING|20.0|100.0|2000.0|1131.11057415|0.0|0.0|CBPC|0.0562088381942
4.57331421772|-74.0824726138|25.0|36.0|MEAT CHARBROILING|SUPER POLLO DORADO|C773|2011.0|7.0|CHARBROILING|20.0|30.0|600.0|0.0|0.0|442.926561189|CC|0.0562088381942
4.63434444444|-74.1629277778|31.0|27.0|MEAT CHARBROILING|SUPER POLLO IN|C774|2011.0|7.0|CHARBROILING|20.0|45.0|900.0|0.0|0.0|664.389841784|CC|0.0562088381942
4.62110453164|-74.11859724|30.0|32.0|RESTAURANT|SUPER SAZON|C775|2011.0|7.0|CHARBROILING|22.0|30.0|660.0|0.0|0.0|487.219217308|CC|0.0562088381942
4.63953888889|-74.1720083333|32.0|26.0|RESTAURANT|SUR BRASAS|C776|2011.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|295.284374126|CC|0.0562088381942
4.56184196907|-74.1431025423|23.0|29.0|MEAT CHARBROILING|SUR BRORSTER EXPRESS|C777|2013.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|0.0|C|0.0562088381942
4.61393611111|-74.1767444444|29.0|25.0|RESTAURANT|SURI AVES|C778|2013.0|7.0|CHARBROILING|20.0|12.0|240.0|0.0|0.0|177.170624476|CC|0.0562088381942
4.63488888889|-74.1639833333|32.0|27.0|RESTAURANT|SURI BRASA|C779|2011.0|7.0|CHARBROILING|15.0|50.0|750.0|0.0|0.0|553.658201487|CC|0.0562088381942
4.71317947107|-74.1039092016|40.0|33.0|RESTAURANT|ASADERO BBC BROSTY CHISPAS|C78|2010.0|7.0|CHARBROILING|||750.0|0.0|0.0|0.0|C|0.0562088381942
4.60005833333|-74.1438361111|28.0|29.0|RESTAURANT|SURIAVES|C780|2011.0|7.0|CHARBROILING|12.0|20.0|240.0|0.0|0.0|177.170624476|CC|0.0562088381942
4.619075|-74.190127|30.0|24.0|RESTAURANT|SURIAVES|C781|2011.0|7.0|CHARBROILING|25.0|30.0|750.0|0.0|0.0|553.658201487|CC|0.0562088381942
4.60218250241|-74.0766781711|28.0|36.0|RESTAURANT|SURTI AVES 22|C782|2011.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|295.284374126|CC|0.0562088381942
4.56052273004|-74.147171012|23.0|29.0|MEAT CHARBROILING|SURTI AVES 22|C783|2013.0|7.0|CHARBROILING|20.0|20.0|400.0|0.0|0.0|0.0|C|0.0562088381942
4.584034|-74.124252|26.0|31.0|RESTAURANT|SURTI AVES 22|C784|2011.0|7.0|CHARBROILING|20.0|30.0|600.0|0.0|0.0|442.926561189|CC|0.0562088381942
