ID,COL,CoBChP,CoBP,CoCh,FUELCONSUMPTION,FUELID,FUELTYPE,GROWRATE,LAT,LON,ROW,SOURCETYPE,WDW,YEAR,CO,CO2,NOX,PM10,PM25,PMC,SO2,TOTALCONSUMPTION,VOC,WORKEDDAYS
C509,31,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.71541203382,-74.1246511326,41,RESTAURANT,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C311,33,0.0,0.0,0.0,600.0,C,CHARBROILING,0.0562088381942,4.67905,-74.109739,36,MEAT CHARBROILING,7,2007,2719006.45069,30252172.7829,86969.7903184,12805.3678996,6658.79130781,6146.57659183,192614.07549,600.0,2240.93938244,ALW
C310,35,0.0,0.0,738.210935316,1000.0,CC,CHARBROILING,0.0562088381942,4.64101388889,-74.0932722222,32,RESTAURANT,7,2011,4192325.3052,69994359.9454,119745.451886,248700.098202,129324.051065,119376.047137,445650.599287,1738.21093532,26837.7950928,ALW
C313,35,0.0,0.0,487.219217308,660.0,CC,CHARBROILING,0.0562088381942,4.64201944444,-74.0943611111,32,RESTAURANT,7,2011,2766934.70143,46196277.564,79031.9982447,164142.064814,85353.873703,78788.1911105,294129.395529,1147.21921731,17712.9447612,ALW
C312,42,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.703495,-74.023429,39,MEAT CHARBROILING,7,2008,3121866.04661,34734463.7683,99855.6054941,14702.6658396,7645.38623661,7057.27960302,221152.598671,728.729691877,2572.96652193,ALW
C315,25,0.0,0.0,118.11374965,160.0,CC,CHARBROILING,0.0562088381942,4.61865765226,-74.1823934613,30,MEAT CHARBROILING,7,2013,599449.470164,10008307.7837,17122.0843951,35560.9670634,18491.7028729,17069.2641904,63722.3965634,278.11374965,3837.46510052,ALW
C314,37,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.60331700287,-74.0697815538,28,MEAT CHARBROILING,7,2009,2301786.72342,33908508.4715,27923.3648114,304958.322783,158578.327847,146379.994936,3988.42391874,1383.33333333,513913.039178,ALW
C317,24,0.0,0.0,0.0,100.0,C,CHARBROILING,0.0562088381942,4.617188,-74.189233,30,RESTAURANT,7,2012,342139.365966,3806706.38439,10943.6257167,1611.33139387,837.892324815,773.43906906,24237.1097162,100.0,281.982993928,ALW
C316,36,45.2444229661,0.0,0.0,80.0,CBPC,CHARBROILING,0.0562088381942,4.65211111111,-74.0777694444,33,MEAT CHARBROILING,6,2011,301182.799067,5043348.33255,7382.80340301,17075.2716347,8879.14125003,8196.13038464,32110.7473311,125.244422966,1876.83315426,ALW
C631,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.71445254866,-74.0704747182,40,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C22,22,22.6222114831,0.0,0.0,40.0,CBPC,CHARBROILING,0.0562088381942,4.633844,-74.202826,31,MEAT CHARBROILING,5,2011,150591.399534,2521674.16628,3691.40170151,8537.63581734,4439.57062502,4098.06519232,16055.3736656,62.6222114831,938.41657713,WKD
C23,41,0.0,0.0,0.0,160.0,C,CHARBROILING,0.0562088381942,4.74943611111,-74.0333583333,44,PEDDLING,6,2011,579074.201721,6442887.54819,18522.1928729,2727.19404264,1418.14090217,1309.05314047,41021.5437247,160.0,477.258957462,ALW
C20,41,0.0,0.0,0.0,60.0,C,CHARBROILING,0.0562088381942,4.72098114676,-74.0399512541,41,PEDDLING,5,2011,217152.825645,2416082.83057,6945.82232735,1022.69776599,531.802838315,490.894927676,15383.0788968,60.0,178.972109048,WKD
C21,31,70.6944108846,0.0,0.0,125.0,CBPC,CHARBROILING,0.0562088381942,4.570333,-74.126474,24,MEAT CHARBROILING,5,2011,470598.123543,7880231.76961,11535.6303172,26680.1119292,13873.6582032,12806.453726,50173.0427049,195.694410885,2932.55180353,WKD
C26,24,11.3111057415,0.0,0.0,20.0,CBPC,CHARBROILING,0.0562088381942,4.621061,-74.189178,30,RESTAURANT,5,2011,75295.6997667,1260837.08314,1845.70085075,4268.81790866,2219.78531251,2049.03259616,8027.68683278,31.3111057415,469.208288564,WKD
C27,21,0.0,0.0,0.0,15.0,C,CHARBROILING,0.0562088381942,4.613793,-74.2148,29,PEDDLING,5,2011,54288.2064113,604020.707642,1736.45558184,255.674441498,132.950709579,122.723731919,3845.76972419,15.0,44.7430272621,WKD
C24,40,0.0,0.0,0.0,72.0,C,CHARBROILING,0.0562088381942,4.72308333333,-74.0454,41,PEDDLING,7,2011,260583.390774,2899299.39668,8334.98679282,1227.23731919,638.163405978,589.073913211,18459.6946761,72.0,214.766530858,ALW
C25,41,0.0,0.0,0.0,64.0,C,CHARBROILING,0.0562088381942,4.749121,-74.034768,44,PEDDLING,6,2011,231629.680688,2577155.01927,7408.87714918,1090.87761706,567.256360869,523.621256187,16408.6174899,64.0,190.903582985,ALW
C28,22,0.0,0.0,0.0,20.0,C,CHARBROILING,0.0562088381942,4.631947,-74.203687,31,PEDDLING,5,2011,72384.2752151,805360.943523,2315.27410912,340.89925533,177.267612772,163.631642559,5127.69296559,20.0,59.6573696828,WKD
C29,22,113.111057415,0.0,0.0,200.0,CBPC,CHARBROILING,0.0562088381942,4.630756,-74.206886,31,PEDDLING,5,2011,752956.997667,12608370.8314,18457.0085075,42688.1790866,22197.8531251,20490.3259616,80276.8683278,313.111057415,4692.08288564,WKD
C579,34,0.0,0.0,1653.59249511,2240.0,CC,CHARBROILING,0.0562088381942,4.61064166667,-74.0990527778,29,RESTAURANT,7,2011,9390808.68366,156787366.278,268229.812225,557088.219974,289685.874386,267402.345587,998257.342403,3893.59249511,60116.6610079,ALW
C168,34,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.74285178544,-74.0987593713,44,MEAT CHARBROILING,7,2010,2175974.95533,32055126.7657,26397.1209322,288289.816795,149910.704733,138379.112062,3770.42341504,1383.33333333,485823.421906,ALW
C169,34,0.0,0.0,0.0,295.0,C,CHARBROILING,0.0562088381942,4.57633809004,-74.1027263478,25,RESTAURANT,2,2010,1129399.10369,12565905.0264,36124.8143448,5318.99106917,2765.87535597,2553.1157132,80006.4906655,295.0,930.823437105,WKN
C166,34,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.67321666667,-74.0991694444,36,RESTAURANT,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C167,34,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.574222,-74.094919,25,RESTAURANT,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C164,34,0.0,0.0,0.0,500.0,CW,CHARBROILING  WOOD,0.0562088381942,4.67980366924,-74.0953708213,37,MEAT CHARBROILING,7,2012,1206752.9364,14693886.6437,31622.3786048,50622.6612909,26323.7838713,24298.8774196,61201.7232797,500.0,81405.8047947,ALW
C165,30,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.61249326082,-74.1351159261,29,RESTAURANT,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C162,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.55504304445,-74.1150022837,23,RESTAURANT,7,2009,2951230.13015,32835936.7433,94397.6670358,13899.0429991,7227.50235955,6671.54063958,209064.771779,728.729691877,2432.33252485,ALW
C163,35,0.0,0.0,0.0,1250.0,W,WOOD,0.0562088381942,4.68208333333,-74.0930472222,37,MEAT CHARBROILING,7,2013,1661129.52976,24470740.1251,20151.4438269,220079.154236,114441.160203,105637.994033,2878.32433874,1250.0,370875.423175,ALW
C160,37,0.0,0.0,0.0,500.0,CW,CHARBROILING  WOOD,0.0562088381942,4.60530301738,-74.0715875837,28,MEAT CHARBROILING,7,2012,1206752.9364,14693886.6437,31622.3786048,50622.6612909,26323.7838713,24298.8774196,61201.7232797,500.0,81405.8047947,ALW
C161,32,0.0,0.0,0.0,96.0,CW,CHARBROILING  WOOD,0.0562088381942,4.615666,-74.114645,29,RESTAURANT,2,2007,306884.910171,3736748.38215,8041.77104098,12873.6631951,6694.30486146,6179.35833365,15563.9856217,96.0,20702.0114378,WKN
C639,37,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.64535402169,-74.0733202113,33,MEAT CHARBROILING,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C368,34,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.74366666667,-74.0964027778,44,RESTAURANT,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C369,37,0.0,0.0,0.0,295.0,C,CHARBROILING,0.0562088381942,4.64457783587,-74.0700588094,33,RESTAURANT,1,2011,1067668.05942,11879073.917,34150.2931095,5028.26401612,2614.69728838,2413.56672774,75633.4712425,295.0,879.946202821,WKN
C364,24,0.0,0.0,516.747654721,700.0,CC,CHARBROILING,0.0562088381942,4.621857,-74.188223,30,MEAT CHARBROILING,7,2011,2934627.71364,48996051.9618,83821.8163201,174090.068742,90526.8357457,83563.232996,311955.419501,1216.74765472,18786.4565649,ALW
C365,29,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.64431388889,-74.1466611111,33,MEAT CHARBROILING,7,2009,2951230.13015,32835936.7433,94397.6670358,13899.0429991,7227.50235955,6671.54063958,209064.771779,728.729691877,2432.33252485,ALW
C366,29,0.0,0.0,295.284374126,400.0,CC,CHARBROILING,0.0562088381942,4.59944906025,-74.1450413065,28,MEAT CHARBROILING,7,2011,1676930.12208,27997743.9782,47898.1807543,99480.0392809,51729.6204261,47750.4188548,178260.239715,695.284374126,10735.1180371,ALW
C367,35,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.59048439859,-74.0937753383,27,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C360,35,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.60739122191,-74.0924288375,28,RESTAURANT,7,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C361,27,0.0,0.0,730.828825962,990.0,CC,CHARBROILING,0.0562088381942,4.64909568874,-74.1577383738,33,MEAT CHARBROILING,7,2011,4150402.05215,69294416.3459,118547.997367,246213.09722,128030.810555,118182.286666,441194.093294,1720.82882596,26569.4171418,ALW
C362,29,0.0,0.0,406.016014424,550.0,CC,CHARBROILING,0.0562088381942,4.64473215804,-74.1470873977,33,MEAT CHARBROILING,7,2011,2305778.91786,38496897.97,65859.9985373,136785.054011,71128.2280859,65656.8259255,245107.829608,956.016014424,14760.787301,ALW
C363,27,0.0,0.0,487.219217308,660.0,CC,CHARBROILING,0.0562088381942,4.63604091068,-74.1638109061,32,MEAT CHARBROILING,7,2011,2766934.70143,46196277.564,79031.9982447,164142.064814,85353.873703,78788.1911105,294129.395529,1147.21921731,17712.9447612,ALW
C184,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.499002,-74.114154,16,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C185,30,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.70064722222,-74.1320666667,39,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C186,32,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.71233827323,-74.1189892668,40,RESTAURANT,7,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C187,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.50994722222,-74.1142083333,18,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C180,42,248.844326314,0.0,0.0,440.0,CBPC,CHARBROILING,0.0562088381942,4.73799724326,-74.0272006344,43,PEDDLING,7,2011,1656505.39487,27738415.829,40605.4187166,93913.9939908,48835.2768752,45078.7171156,176609.110321,688.844326314,10322.5823484,ALW
C181,42,0.0,0.0,97.4438434617,132.0,CC,CHARBROILING,0.0562088381942,4.76382777778,-74.0290722222,46,RESTAURANT,7,2011,553386.940287,9239255.5128,15806.3996489,32828.4129627,17070.7747406,15757.6382221,58825.8791058,229.443843462,3542.58895225,ALW
C182,32,0.0,0.0,0.0,200.0,W,WOOD,0.0562088381942,4.7125967674,-74.119211973,40,MEAT CHARBROILING,2,2011,297403.351177,4381163.53277,3607.85045224,39402.2722619,20489.1815762,18913.0906857,515.326040974,200.0,66400.3569532,WKN
C183,35,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.552923,-74.090328,22,MEAT CHARBROILING,7,2012,1944605.52782,28646734.4446,23590.3391983,257636.224158,133970.836562,123665.387596,3369.51774061,1383.33333333,434166.261642,ALW
C188,33,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.69650277778,-74.1042583333,38,MEAT CHARBROILING,7,2011,2637428.52871,29344521.6112,84360.4494074,12421.1704649,6459.00864175,5962.16182315,186835.105743,728.729691877,2173.70483136,ALW
C189,32,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.65301111111,-74.1149194444,34,MEAT CHARBROILING,7,2007,5102982.80532,62135876.0563,133721.202921,214067.488328,111315.093931,102752.394398,258803.050843,1596.31944444,344239.827053,ALW
C789,40,0.0,0.0,2952.84374126,4000.0,CC,CHARBROILING,0.0562088381942,4.69637004293,-74.043180766,38,MEAT CHARBROILING,7,2011,16769301.2208,279977439.782,478981.807543,994800.392809,517296.204261,477504.188548,1782602.39715,6952.84374126,107351.180371,ALW
C261,39,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.631831,-74.075363,41,MEAT CHARBROILING,7,2008,4824062.39852,58739634.1939,126412.228202,202366.92158,105230.799222,97136.1223586,244657.313933,1596.31944444,325424.260499,ALW
C260,38,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.63034177249,-74.0667215553,31,MEAT CHARBROILING,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C263,35,508.999758369,0.0,0.0,900.0,CBPC,CHARBROILING,0.0562088381942,4.72233096291,-74.0924235472,41,PEDDLING,7,2011,3388306.48951,56737668.7412,83056.5382838,192096.80589,99890.3390629,92206.4668273,361245.907475,1408.99975837,21114.3729854,ALW
C262,29,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.71118,-74.140022,40,MEAT CHARBROILING,6,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C265,33,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.602682,-74.111897,28,MEAT CHARBROILING,7,2008,4824062.39852,58739634.1939,126412.228202,202366.92158,105230.799222,97136.1223586,244657.313933,1596.31944444,325424.260499,ALW
C264,33,0.0,0.0,73.8210935316,100.0,CC,CHARBROILING,0.0562088381942,4.757305,-74.105191,45,MEAT CHARBROILING,7,2011,419232.53052,6999435.99454,11974.5451886,24870.0098202,12932.4051065,11937.6047137,44565.0599287,173.821093532,2683.77950928,ALW
C267,36,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.65865258419,-74.0775895638,34,MEAT CHARBROILING,7,2009,2951230.13015,32835936.7433,94397.6670358,13899.0429991,7227.50235955,6671.54063958,209064.771779,728.729691877,2432.33252485,ALW
C266,36,271.466537797,0.0,0.0,480.0,CBPC,CHARBROILING,0.0562088381942,4.58722222222,-74.0829666667,26,MEAT CHARBROILING,7,2013,1614949.84448,27042562.2928,39586.7800035,91558.0416819,47610.1816746,43947.8600073,172178.645557,751.466537797,10063.6272057,ALW
C269,34,0.0,0.0,738.210935316,1000.0,CC,CHARBROILING,0.0562088381942,4.67065891925,-74.1009095058,36,RESTAURANT,7,2011,4192325.3052,69994359.9454,119745.451886,248700.098202,129324.051065,119376.047137,445650.599287,1738.21093532,26837.7950928,ALW
C268,37,0.0,0.0,243.609608654,330.0,CC,CHARBROILING,0.0562088381942,4.659518,-74.069563,34,RESTAURANT,7,2011,1383467.35072,23098138.782,39515.9991223,82071.0324068,42676.9368515,39394.0955552,147064.697765,573.609608654,8856.47238061,ALW
C436,36,0.0,0.0,1476.42187063,2000.0,CC,CHARBROILING,0.0562088381942,4.59241913626,-74.0846953202,27,MEAT CHARBROILING,7,2013,7493118.37706,125103847.296,214026.05494,444512.088293,231146.285912,213365.80238,796529.957043,3476.42187063,47968.3137566,ALW
C467,39,0.0,0.0,0.0,90.0,CW,CHARBROILING  WOOD,0.0562088381942,4.670743,-74.056164,36,RESTAURANT,7,2007,287704.603285,3503201.60826,7539.16035091,12069.0592454,6275.91080762,5793.1484378,14591.2365203,90.0,19408.1357229,ALW
C466,37,0.0,0.0,0.0,1500.0,CW,CHARBROILING  WOOD,0.0562088381942,4.71657222222,-74.0733555556,41,MEAT CHARBROILING,7,2012,3620258.80919,44081659.9312,94867.1358143,151867.983873,78971.3516138,72896.6322589,183605.169839,1500.0,244217.414384,ALW
C465,32,0.0,0.0,0.0,720.0,C,CHARBROILING,0.0562088381942,4.59675257,-74.1142512926,27,MEAT CHARBROILING,7,2009,2915876.37692,32442584.2925,93266.8464361,13732.5418065,7140.92173941,6591.62006714,206560.31634,720.0,2403.19481615,ALW
C464,33,0.0,0.0,0.0,450.0,C,CHARBROILING,0.0562088381942,4.706499,-74.107278,40,RESTAURANT,7,2010,1722812.19207,19168329.7013,55105.6490006,8113.71519027,4219.13189894,3894.58329133,122043.79932,450.0,1419.9001583,ALW
C463,29,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.56197222222,-74.1452777778,23,RESTAURANT,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C462,34,0.0,0.0,1181.1374965,1600.0,CC,CHARBROILING,0.0562088381942,4.73754324644,-74.0965112312,43,MEAT CHARBROILING,7,2011,6707720.48831,111990975.912,191592.723017,397920.157123,206918.481704,191001.675419,713040.958857,2781.1374965,42940.4721484,ALW
C461,32,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.71212222222,-74.1194694444,40,MEAT CHARBROILING,7,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C460,30,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.59544722222,-74.1365333333,27,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C500,37,0.0,0.0,498.292381338,675.0,CC,CHARBROILING,0.0562088381942,4.61487777778,-74.0705305556,29,MEAT CHARBROILING,7,2011,2829819.58101,47246192.9632,80828.180023,167872.566287,87293.734469,80578.8318176,300814.154518,1173.29238134,18115.5116876,ALW
C501,29,0.0,0.0,276.829100743,375.0,CC,CHARBROILING,0.0562088381942,4.63543333333,-74.1442972222,32,RESTAURANT,7,2011,1572121.98945,26247884.9795,44904.5444572,93262.5368258,48496.5191494,44766.0176764,167118.974732,651.829100743,10064.1731598,ALW
C502,34,0.0,0.0,188.243788505,255.0,CC,CHARBROILING,0.0562088381942,4.75456944444,-74.0998861111,45,RESTAURANT,7,2011,1069042.95283,17848561.7861,30535.0902309,63418.5250415,32977.6330216,30440.8920199,113640.902818,443.243788505,6843.63774865,ALW
C503,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.6012158223,-74.0758657487,28,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C504,37,0.0,0.0,332.194920892,450.0,CC,CHARBROILING,0.0562088381942,4.71526388889,-74.0728638889,41,RESTAURANT,7,2011,1886546.38734,31497461.9754,53885.4533486,111915.044191,58195.8229794,53719.2212117,200542.769679,782.194920892,12077.0077917,ALW
C505,35,0.0,0.0,1476.42187063,2000.0,CC,CHARBROILING,0.0562088381942,4.74036085596,-74.0942275404,43,RESTAURANT,7,2011,8384650.6104,139988719.891,239490.903772,497400.196405,258648.10213,238752.094274,891301.198573,3476.42187063,53675.5901855,ALW
C469,32,0.0,0.0,0.0,827.4,CW,CHARBROILING  WOOD,0.0562088381942,4.62231666667,-74.1171972222,30,MEAT CHARBROILING,7,2008,2500395.04464,30445769.1731,65521.6460457,104890.278383,54542.9447592,50347.3336239,126810.120777,827.4,168673.027241,ALW
C468,39,0.0,0.0,0.0,331.5,CW,CHARBROILING  WOOD,0.0562088381942,4.68869444444,-74.0537638889,38,RESTAURANT,7,2008,1001789.89279,12198178.0045,26251.4209139,42024.5676626,21852.7751845,20171.792478,50806.810536,331.5,67579.2948155,ALW
C153,34,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.671827,-74.100058,36,RESTAURANT,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C400,33,0.0,0.0,0.0,150.0,CW,CHARBROILING  WOOD,0.0562088381942,4.697177,-74.1051,38,MEAT CHARBROILING,7,2012,362025.880919,4408165.99312,9486.71358143,15186.7983873,7897.13516138,7289.66322589,18360.5169839,150.0,24421.7414384,ALW
C403,35,0.0,0.0,0.0,300.0,W,WOOD,0.0562088381942,4.60337115497,-74.0894929932,28,MEAT CHARBROILING,6,2011,446105.026766,6571745.29915,5411.77567837,59103.4083929,30733.7723643,28369.6360286,772.989061461,300.0,99600.5354298,ALW
C645,29,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.612611,-74.141707,29,MEAT CHARBROILING,7,2012,2377907.93801,39701151.9893,67920.2208443,141063.942955,73353.2503364,67710.6926182,252775.254895,1042.92656119,15222.5319707,ALW
C430,35,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.737457,-74.087416,43,RESTAURANT,7,2013,2356993.16465,26224345.4579,75390.4799525,11100.438766,5772.22815832,5328.21060768,166969.099772,728.729691877,1942.57678405,ALW
C402,24,0.0,0.0,0.0,450.0,C,CHARBROILING,0.0562088381942,4.617943,-74.18811,30,MEAT CHARBROILING,7,2011,1628646.19234,18120621.2293,52093.6674551,7670.23324493,3988.52128736,3681.71195757,115373.091726,450.0,1342.29081786,ALW
C431,29,0.0,0.0,0.0,80.0,C,CHARBROILING,0.0562088381942,4.67622777778,-74.1403444444,36,MEAT CHARBROILING,6,2011,289537.10086,3221443.77409,9261.09643647,1363.59702132,709.070451087,654.526570234,20510.7718624,80.0,238.629478731,ALW
C405,36,0.0,294.674729128,0.0,750.0,CBP,CHARBROILING,0.0562088381942,4.60983777437,-74.0796669424,29,RESTAURANT,7,2011,2504772.8218,42067011.2763,51193.5203507,135333.257563,70373.2939328,64959.9636303,267838.562994,1044.67472913,15179.9916866,ALW
C432,30,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.554167,-74.13924,23,MEAT CHARBROILING,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C404,32,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.672554,-74.113369,36,MEAT CHARBROILING,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C433,36,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.66678600373,-74.0788224774,35,MEAT CHARBROILING,7,2012,3852726.35401,46912273.9276,100958.835693,161619.877096,84042.3360899,77577.541006,195395.001809,1596.31944444,259899.338168,ALW
C407,36,0.0,235.739783303,0.0,600.0,CBP,CHARBROILING,0.0562088381942,4.60983777437,-74.0796669424,29,MEAT CHARBROILING,7,2013,1790754.09421,30075251.5432,36600.1281103,96754.716817,50312.4527449,46442.2640722,191487.62678,835.739783303,10852.7336397,ALW
C434,34,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.68215423832,-74.095085339,37,RESTAURANT,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C406,34,0.0,0.0,401.586748812,544.0,CC,CHARBROILING,0.0562088381942,4.59345833333,-74.1004194444,27,MEAT CHARBROILING,7,2011,2280624.96603,38076931.8103,65141.5258259,135292.853422,70352.2837795,64940.5696426,242433.926012,945.586748812,14599.7605305,ALW
C435,32,0.0,0.0,295.284374126,400.0,CC,CHARBROILING,0.0562088381942,4.695754,-74.114859,38,MEAT CHARBROILING,7,2011,1676930.12208,27997743.9782,47898.1807543,99480.0392809,51729.6204261,47750.4188548,178260.239715,695.284374126,10735.1180371,ALW
C214,34,0.0,0.0,461.381834572,625.0,CC,CHARBROILING,0.0562088381942,4.7426029613,-74.0976818753,44,MEAT CHARBROILING,7,2011,2620203.31575,43746474.9659,74840.9074287,155437.561376,80827.5319158,74610.0294607,278531.624554,1086.38183457,16773.621933,ALW
C215,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.70348333333,-74.1159666667,39,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C216,35,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.72465833333,-74.0909277778,42,RESTAURANT,7,2010,2175974.95533,32055126.7657,26397.1209322,288289.816795,149910.704733,138379.112062,3770.42341504,1383.33333333,485823.421906,ALW
C217,24,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.60909166667,-74.1914638889,29,RESTAURANT,7,2013,3642142.84963,44348128.402,95440.596538,152786.008046,79448.7241839,73337.283862,184715.041584,1596.31944444,245693.680047,ALW
C210,34,0.0,0.0,0.0,120.0,C,CHARBROILING,0.0562088381942,4.73321302108,-74.1026420367,43,MEAT CHARBROILING,7,2009,485979.396154,5407097.38208,15544.474406,2288.75696776,1190.15362323,1098.60334452,34426.71939,120.0,400.532469358,ALW
C211,31,0.0,78.5799277675,0.0,200.0,CBP,CHARBROILING,0.0562088381942,4.697037,-74.127096,38,MEAT CHARBROILING,7,2011,667939.419145,11217869.6737,13651.6054268,36088.8686835,18766.2117154,17322.6569681,71423.6167984,278.579927768,4047.99778309,ALW
